Sent,Word,Tag
sent: 3793,sakta,O
sent: 3793,he.,O
sent: 3794,#GST,O
sent: 3794,agar,O
sent: 3794,koi,O
sent: 3794,GST,O
sent: 3794,no,O
sent: 3794,leta,O
sent: 3794,hai,O
sent: 3794,to,O
sent: 3794,itself,O
sent: 3794,it,O
sent: 3794,is,O
sent: 3794,ragistred,O
sent: 3794,to,O
sent: 3794,dubara,O
sent: 3794,ragistration,O
sent: 3794,karvane,O
sent: 3794,ka,O
sent: 3794,kharcha,O
sent: 3794,kyu?,O
sent: 3795,Ye,O
sent: 3795,jo,O
sent: 3795,naya,O
sent: 3795,note,O
sent: 3795,market,O
sent: 3795,me,O
sent: 3795,aayega,O
sent: 3795,uski,O
sent: 3795,value,O
sent: 3795,#GST,O
sent: 3795,lag,O
sent: 3795,kar,O
sent: 3795,256,O
sent: 3795,"hogi,",O
sent: 3795,ya,O
sent: 3795,#GST,O
sent: 3795,kaat,O
sent: 3795,kar,O
sent: 3795,144,O
sent: 3795,hogi,O
sent: 3795,#200RupeeNote,O
sent: 3796,Burnol,O
sent: 3796,pe,O
sent: 3796,#gst,O
sent: 3796,kam,O
sent: 3796,kar,O
sent: 3796,lo,O
sent: 3796,"bhai,",O
sent: 3796,bahut,O
sent: 3796,need,O
sent: 3796,hai.,O
sent: 3796,..,O
sent: 3796,#RightToPrivacy,O
sent: 3796,#Aadhar,O
sent: 3797,Koi,O
sent: 3797,na,O
sent: 3797,shyad,O
sent: 3797,centre,O
sent: 3797,finance,O
sent: 3797,ministers/,O
sent: 3797,state,O
sent: 3797,finance,O
sent: 3797,ministers,O
sent: 3797,ko,O
sent: 3797,bhi,O
sent: 3797,bol,O
sent: 3797,do,O
sent: 3797,to,O
sent: 3797,vo,O
sent: 3797,bhi,O
sent: 3797,na,O
sent: 3797,kar,O
sent: 3797,paaye.#GST,O
sent: 3798,bas,O
sent: 3798,#Notebandi,O
sent: 3798,aur,O
sent: 3798,#GST,O
sent: 3798,ke,O
sent: 3798,name,O
sent: 3798,pr,O
sent: 3798,corporate&,O
sent: 3798,Vip,O
sent: 3798,k,O
sent: 3798,Bhala,O
sent: 3798,krne,O
sent: 3798,ke,O
sent: 3798,liye,O
sent: 3798,h,O
sent: 3798,bas,O
sent: 3799,@abhisar_sharma,O
sent: 3799,#Notebandi,O
sent: 3799,ki,O
sent: 3799,wajah,O
sent: 3799,se,O
sent: 3799,Srijan,O
sent: 3799,scam,O
sent: 3799,ujagar,O
sent: 3799,hua,O
sent: 3799,",",O
sent: 3799,paisa,O
sent: 3799,janha,O
sent: 3799,Ka,O
sent: 3799,tanha,O
sent: 3799,fas,O
sent: 3799,gya,O
sent: 3799,thA,O
sent: 3799,",",O
sent: 3799,ye,O
sent: 3799,tamacha,O
sent: 3799,nahi,O
sent: 3799,to,O
sent: 3799,or,O
sent: 3799,kya,O
sent: 3799,hai,O
sent: 3799,..,O
sent: 3800,#DeMonetisation,O
sent: 3800,se,O
sent: 3800,ubhre,O
sent: 3800,bhi,O
sent: 3800,nahi,O
sent: 3800,the,O
sent: 3800,abhi,O
sent: 3800,ke,O
sent: 3800,Sab,O
sent: 3800,#GST,O
sent: 3800,mein,O
sent: 3800,uljhe,O
sent: 3800,hain,O
sent: 3800,"bhai,",O
sent: 3800,baqi,O
sent: 3800,kuch,O
sent: 3800,nazar,O
sent: 3800,nahi,O
sent: 3800,aa,O
sent: 3800,raha.,O
sent: 3800,Yehi,O
sent: 3800,to,O
sent: 3800,chaal,O
sent: 3800,hain,O
sent: 3800,!!,O
sent: 3801,Mere,O
sent: 3801,bhai...,O
sent: 3801,#BJP,O
sent: 3801,ne,O
sent: 3801,kyu,O
sent: 3801,samarthan,O
sent: 3801,nahi,O
sent: 3801,Kiya...,O
sent: 3801,#gst,O
sent: 3801,#AadharCard,O
sent: 3801,#rojgar,O
sent: 3801,yojna,O
sent: 3801,ka...,O
sent: 3801,Fir,O
sent: 3801,power,O
sent: 3801,main,O
sent: 3801,aane,O
sent: 3801,par...,O
sent: 3801,Congress,B-ORGANISATION
sent: 3801,walo,O
sent: 3801,ke,O
sent: 3801,ideas,O
sent: 3801,copy,O
sent: 3802,Aaj,O
sent: 3802,se,O
sent: 3802,pehle,O
sent: 3802,to,O
sent: 3802,aapne,O
sent: 3802,saare,O
sent: 3802,time,O
sent: 3802,se,O
sent: 3802,file,O
sent: 3802,kiye,O
sent: 3802,honge,O
sent: 3802,jo,O
sent: 3802,aaj,O
sent: 3802,complaint,O
sent: 3802,kar,O
sent: 3802,rahe,O
sent: 3802,hain.!,O
sent: 3802,@AwardWapasi,O
sent: 3802,gang,O
sent: 3802,activated,O
sent: 3802,on,O
sent: 3802,#GST,O
sent: 3803,Gaaliyon,O
sent: 3803,per,O
sent: 3803,#GST,O
sent: 3803,nhi,O
sent: 3803,hy,O
sent: 3803,bas,O
sent: 3803,ye,O
sent: 3803,dhyaan,O
sent: 3803,rakhna,O
sent: 3803,ki,O
sent: 3803,saari,O
sent: 3803,ki,O
sent: 3803,saari,O
sent: 3803,gaaliyaan,O
sent: 3803,non-veg,O
sent: 3803,honi,O
sent: 3803,chaahiye,O
sent: 3803,RK,B-PERSON
sent: 3804,#DeMonetisation,O
sent: 3804,aur,O
sent: 3804,#GST,O
sent: 3804,mein,O
sent: 3804,mera,O
sent: 3804,koi,O
sent: 3804,haath,O
sent: 3804,nahi,O
sent: 3804,hai..jo,O
sent: 3804,bhi,O
sent: 3804,beda,O
sent: 3804,gark,O
sent: 3804,hua,O
sent: 3804,uske,O
sent: 3804,liye,O
sent: 3804,yeh,O
sent: 3804,jaitly,B-PERSON
sent: 3804,jawaabdaar,O
sent: 3804,hai,O
sent: 3804,main,O
sent: 3804,nahi,O
sent: 3805,Sukr,O
sent: 3805,hai,O
sent: 3805,ki,O
sent: 3805,nahi,O
sent: 3805,laga,O
sent: 3805,#ishq,O
sent: 3805,par,O
sent: 3805,#GST,O
sent: 3805,"koi,",O
sent: 3805,Varna,O
sent: 3805,to,O
sent: 3805,tu,O
sent: 3805,bhi,O
sent: 3805,meri,O
sent: 3805,#had,O
sent: 3805,se,O
sent: 3805,bahar,O
sent: 3805,ho,O
sent: 3805,jati.,O
sent: 3806,Sare,O
sent: 3806,tax,O
sent: 3806,khatam,O
sent: 3806,karke,O
sent: 3806,#GST,O
sent: 3806,lagu,O
sent: 3806,kar,O
sent: 3806,diya,O
sent: 3806,bas,O
sent: 3806,ab,O
sent: 3806,sari,O
sent: 3806,jatiyan,O
sent: 3806,(cast),O
sent: 3806,khatm,O
sent: 3806,karke,O
sent: 3806,sabko,O
sent: 3806,hindustani,O
sent: 3806,bhartiy,O
sent: 3806,ghosit,O
sent: 3806,kar,O
sent: 3806,dijiye,O
sent: 3806,@narendramodi,O
sent: 3807,2,O
sent: 3807,no,O
sent: 3807,walo,O
sent: 3807,ko,O
sent: 3807,issue,O
sent: 3807,tha.,O
sent: 3807,Ab,O
sent: 3807,wo,O
sent: 3807,b,O
sent: 3807,#GST,O
sent: 3807,ke,O
sent: 3807,future,O
sent: 3807,benifits.,O
sent: 3807,#GST,O
sent: 3807,fail,O
sent: 3807,huva,O
sent: 3807,ye,O
sent: 3807,bolne,O
sent: 3807,wale,O
sent: 3807,abhi,O
sent: 3807,to,O
sent: 3807,mr.india,B-PERSON
sent: 3807,ho,O
sent: 3807,gaye,O
sent: 3807,hai.,O
sent: 3808,#notebandi,O
sent: 3808,is,O
sent: 3808,a,O
sent: 3808,biggest,O
sent: 3808,scam,O
sent: 3808,0,O
sent: 3808,13,O
sent: 3808,dec,O
sent: 3808,0,O
sent: 3808,tak,O
sent: 3808,12,O
sent: 3808,0,O
sent: 3808,14,O
sent: 3808,lakh,O
sent: 3808,cro,O
sent: 3808,vapak,O
sent: 3808,aa,O
sent: 3808,gaya,O
sent: 3808,thai,O
sent: 3808,0,O
sent: 3808,@awasthis,O
sent: 3808,@AMISHDEVGAN,O
sent: 3808,@sardanarohit,O
sent: 3808,Uske,O
sent: 3808,Baad,O
sent: 3808,aap,O
sent: 3808,bole,O
sent: 3808,#notebandi,O
sent: 3808,se,O
sent: 3808,something,O
sent: 3808,kucch,O
sent: 3808,hajarcaror,O
sent: 3808,rupye,O
sent: 3808,banko,O
sent: 3808,mein,O
sent: 3808,jama,O
sent: 3808,huye,O
sent: 3808,to,O
sent: 3808,fir,O
sent: 3808,vo,O
sent: 3808,aap,O
sent: 3808,ne,O
sent: 3808,kis,O
sent: 3808,kam,O
sent: 3808,mein,O
sent: 3808,lagaye,O
sent: 3808,@narendramodi,O
sent: 3809,Abhi,O
sent: 3809,Santa,B-PERSON
sent: 3809,bhi,O
sent: 3809,na,O
sent: 3809,clause,O
sent: 3809,k,O
sent: 3809,sath,O
sent: 3809,aata,O
sent: 3809,hain,O
sent: 3809,#MTV,O
sent: 3809,#GST,O
sent: 3809,#MerryChristmas,O
sent: 3810,Ab,O
sent: 3810,pta,O
sent: 3810,chala,O
sent: 3810,#GST,O
sent: 3810,#demonetisation,O
sent: 3810,ka,O
sent: 3810,fayeda,O
sent: 3810,nhi,O
sent: 3810,hai,O
sent: 3810,bol,O
sent: 3810,bol,O
sent: 3810,kar,O
sent: 3810,Congress,B-ORGANISATION
sent: 3810,ne,O
sent: 3810,apna,O
sent: 3810,gala,O
sent: 3810,kharab,O
sent: 3810,kar,O
sent: 3810,liya.,O
sent: 3810,Goonge,B-PERSON
sent: 3810,ko,O
sent: 3810,b,O
sent: 3810,ye,O
sent: 3810,bolne,O
sent: 3810,k,O
sent: 3810,liye,O
sent: 3810,kafi,O
sent: 3810,mehanat,O
sent: 3810,karni,O
sent: 3810,padhi.,O
sent: 3810,Khair,O
sent: 3810,aakhir,O
sent: 3810,trauma,O
sent: 3810,me,O
sent: 3810,acche,O
sent: 3810,acche,O
sent: 3810,goonge,B-PERSON
sent: 3810,b,O
sent: 3810,bol,O
sent: 3810,sakte,O
sent: 3810,hain.,O
sent: 3810,It's,O
sent: 3810,proven.,O
sent: 3811,Aaj,O
sent: 3811,ki,O
sent: 3811,media,O
sent: 3811,single,O
sent: 3811,to,O
sent: 3811,news,O
sent: 3811,pe,O
sent: 3811,chalti,O
sent: 3811,hai.,O
sent: 3811,Din,O
sent: 3811,bhar,O
sent: 3811,ki,O
sent: 3811,khabar,O
sent: 3811,mano,O
sent: 3811,jese,O
sent: 3811,ek,O
sent: 3811,hi,O
sent: 3811,issur,O
sent: 3811,pe,O
sent: 3811,atak,O
sent: 3811,jaati,O
sent: 3811,hai.,O
sent: 3811,Jese,O
sent: 3811,#Demonetization,O
sent: 3811,#Riyan,O
sent: 3811,"school,",O
sent: 3811,#RamRahim,O
sent: 3811,",",O
sent: 3811,#UPelection,O
sent: 3811,",",O
sent: 3811,#GST,O
sent: 3811,ya,O
sent: 3811,fir,O
sent: 3811,#GujaratElection,O
sent: 3812,People,O
sent: 3812,of,O
sent: 3812,Gujarat,B-PLACE
sent: 3812,aap,O
sent: 3812,decide,O
sent: 3812,karo,O
sent: 3812,ke,O
sent: 3812,#Demonitization,O
sent: 3812,aur,O
sent: 3812,#Gst,O
sent: 3812,desh,B-ORGANISATION
sent: 3812,ke,O
sent: 3812,liye,O
sent: 3812,ache,O
sent: 3812,hai,O
sent: 3812,ya,O
sent: 3812,phir,O
sent: 3812,#divideandrule,O
sent: 3812,#templerun,O
sent: 3812,#RahulSeparatistBhakt,O
sent: 3812,#CongressNeechPolitics,O
sent: 3812,jhoothe,O
sent: 3812,prcharak,O
sent: 3812,wali,O
sent: 3812,sarkar,O
sent: 3812,achi,O
sent: 3812,hai.,O
sent: 3813,Bhai,O
sent: 3813,baitor,O
sent: 3813,nhi,O
sent: 3813,traitor,O
sent: 3813,hai,O
sent: 3813,yeh.,O
sent: 3813,Aam,O
sent: 3813,janta,O
sent: 3813,mast,O
sent: 3813,hai,O
sent: 3813,sare,O
sent: 3813,chor,O
sent: 3813,past,O
sent: 3813,hain.,O
sent: 3813,After,O
sent: 3813,shock,O
sent: 3813,ka,O
sent: 3813,hi,O
sent: 3813,effect,O
sent: 3813,hai,O
sent: 3813,ki,O
sent: 3813,raat,O
sent: 3813,ko,O
sent: 3813,sote,O
sent: 3813,hue,O
sent: 3813,bhi,O
sent: 3813,inhe,O
sent: 3813,sapne,O
sent: 3813,me,O
sent: 3813,#demonetisation,O
sent: 3813,and,O
sent: 3813,#GST,O
sent: 3813,satata,O
sent: 3813,hai.,O
sent: 3814,Jab,O
sent: 3814,#congress,O
sent: 3814,ke,O
sent: 3814,#government,O
sent: 3815,Mein,O
sent: 3815,to,O
sent: 3815,#bjp,O
sent: 3815,against,O
sent: 3815,"thi,#gst",O
sent: 3815,ke.woo,O
sent: 3815,bhi,O
sent: 3815,sirf,O
sent: 3815,#18,O
sent: 3815,pr.aab,O
sent: 3815,#modi,O
sent: 3815,ji,O
sent: 3815,ne,O
sent: 3815,#28,O
sent: 3815,pr,O
sent: 3815,pass,O
sent: 3815,krdee....ye,O
sent: 3815,kyaa,O
sent: 3815,hai...#aadhaar,O
sent: 3815,ka,O
sent: 3815,bhi,O
sent: 3815,ye,O
sent: 3815,haal...Sir,O
sent: 3815,ji,O
sent: 3815,#Bjp,O
sent: 3815,eske,O
sent: 3815,bhi,O
sent: 3815,#against,O
sent: 3815,thi...,O
sent: 3816,#MinimumBalance,O
sent: 3816,#GST,O
sent: 3816,sharam,O
sent: 3816,aane,O
sent: 3816,chahiye,O
sent: 3816,ab,O
sent: 3816,to,O
sent: 3816,Modi,B-PERSON
sent: 3816,Modi,B-PERSON
sent: 3816,Kehne,O
sent: 3816,walo,O
sent: 3816,Bhako,O
sent: 3816,ko..No,O
sent: 3816,More,O
sent: 3816,Hopes,O
sent: 3816,From,O
sent: 3816,#NDA,O
sent: 3816,..#ManmohanSingh,B-PERSON
sent: 3816,was,O
sent: 3816,far,O
sent: 3816,better,O
sent: 3817,Dhandha,O
sent: 3817,Tera,O
sent: 3817,nahi,O
sent: 3817,chal,O
sent: 3817,raha,O
sent: 3817,"bc,",O
sent: 3817,Silicone,O
sent: 3817,implant,O
sent: 3817,Karwa,O
sent: 3817,Le,O
sent: 3817,",",O
sent: 3817,paisa,O
sent: 3817,nahi,O
sent: 3817,hai,O
sent: 3817,to,O
sent: 3817,#MudraYojana,O
sent: 3817,se,O
sent: 3817,easy,O
sent: 3817,loan,O
sent: 3817,mil,O
sent: 3817,jayega.,O
sent: 3817,Dhyan,O
sent: 3817,rakh,O
sent: 3817,#GST,O
sent: 3817,barabar,O
sent: 3817,bharna.,O
sent: 3818,@INCIndia,O
sent: 3818,Yeh,O
sent: 3818,frustration,O
sent: 3818,tum,O
sent: 3818,logo,O
sent: 3818,k,O
sent: 3818,chehre,O
sent: 3818,pr,O
sent: 3818,mujhe,O
sent: 3818,achha,O
sent: 3818,laga!,O
sent: 3818,Yeh,O
sent: 3818,#DeMon,O
sent: 3818,#GST,O
sent: 3818,#SurgicalStrike,O
sent: 3818,#NIAHuriyat,O
sent: 3818,#ZakirNaik,O
sent: 3818,#Benami,O
sent: 3818,#Aadhar,O
sent: 3818,#TrippleTalaqBan,O
sent: 3818,etc,O
sent: 3818,k,O
sent: 3818,ghaav,O
sent: 3818,tum,O
sent: 3818,logon,O
sent: 3818,ko,O
sent: 3818,ghinone,O
sent: 3818,mooh,O
sent: 3818,pe,O
sent: 3818,achhe,O
sent: 3818,lage.,O
sent: 3818,Aiyyar,B-PERSON
sent: 3818,ka,O
sent: 3818,culture,O
sent: 3818,DeshDroh,O
sent: 3818,hai,O
sent: 3818,Jo,O
sent: 3818,China,B-PLACE
sent: 3818,ko,O
sent: 3818,MaaiBap,O
sent: 3818,manta,O
sent: 3818,Hai!,O
sent: 3818,#ShameOnYou,O
sent: 3819,Hum,O
sent: 3819,khud,O
sent: 3819,sure,O
sent: 3819,nahi,O
sent: 3819,hai,O
sent: 3819,"toh,",O
sent: 3819,Kautilya,B-PERSON
sent: 3819,ke,O
sent: 3819,baarein,O
sent: 3819,main,O
sent: 3819,kya,O
sent: 3819,kahe,O
sent: 3819,#GST,O
sent: 3819,#IndiaToday,O
sent: 3819,#TheHinduExplains,O
sent: 3820,So,O
sent: 3820,stupid,O
sent: 3820,&,O
sent: 3820,idiotic,O
sent: 3820,that,O
sent: 3820,@narendramodi,O
sent: 3820,ke,O
sent: 3820,#modibhakts,O
sent: 3820,itne,O
sent: 3820,hai,O
sent: 3820,toh,O
sent: 3820,kuch,O
sent: 3820,bhi,O
sent: 3820,chutiyaape,O
sent: 3820,present,O
sent: 3820,mein,O
sent: 3820,kiye,O
sent: 3820,ko,O
sent: 3820,history,O
sent: 3820,se,O
sent: 3820,jord,O
sent: 3820,denge...and,O
sent: 3820,@VCofficeBHU,O
sent: 3820,#BanarasHinduUniversity,O
sent: 3820,proves,O
sent: 3820,that,O
sent: 3820,all.,O
sent: 3821,#GST,O
sent: 3821,Bharat,B-PLACE
sent: 3821,ka,O
sent: 3821,future,O
sent: 3821,hae,O
sent: 3821,aur,O
sent: 3821,#BJP,O
sent: 3821,bi,O
sent: 3821,Bharat,B-PLACE
sent: 3821,ka,O
sent: 3821,future,O
sent: 3821,hae,O
sent: 3821,#Congress,O
sent: 3821,@INCIndia,O
sent: 3821,Beet,O
sent: 3821,Chuka,O
sent: 3821,67,O
sent: 3821,Saal,O
sent: 3821,Kala,O
sent: 3821,Past,O
sent: 3821,hae,O
sent: 3821,jo,O
sent: 3821,koi,O
sent: 3821,bi,O
sent: 3821,jaad,O
sent: 3821,na,O
sent: 3821,kare,O
sent: 3821,aur,O
sent: 3821,Bhoole,O
sent: 3821,bi,O
sent: 3821,na.,O
sent: 3821,Vote,O
sent: 3821,for,O
sent: 3821,BJP.,B-ORGANISATION
sent: 3821,:,O
sent: 3821,@punjabimodern1,O
sent: 3821,@narendramodi,O
sent: 3821,@BJP4Gujarat,O
sent: 3821,@BJP4India,O
sent: 3822,#UlluKeCharkhe,O
sent: 3822,@OfficeOfRG,O
sent: 3822,abe,O
sent: 3822,#Ghonchu,O
sent: 3822,#demonitisation,O
sent: 3822,se,O
sent: 3822,kiska,O
sent: 3822,paisa,O
sent: 3822,bahar,O
sent: 3822,aya,O
sent: 3822,aur,O
sent: 3822,#GST,O
sent: 3822,ke,O
sent: 3822,ghere,O
sent: 3822,mai,O
sent: 3822,kaun,O
sent: 3822,aya?,O
sent: 3822,#SoniaKGB,O
sent: 3822,@INCIndia,O
sent: 3822,kya,O
sent: 3822,#Item,O
sent: 3822,paida,O
sent: 3822,kiya,O
sent: 3822,hai,O
sent: 3822,kiska,O
sent: 3822,#production,O
sent: 3822,hai,O
sent: 3822,ye,O
sent: 3822,Kuch,O
sent: 3822,soch,O
sent: 3822,ker,O
sent: 3822,aadmi,O
sent: 3822,choose,O
sent: 3822,kerna,O
sent: 3822,tha,O
sent: 3822,na,O
sent: 3823,kuch,O
sent: 3823,log,O
sent: 3823,bolte,O
sent: 3823,hai,O
sent: 3823,GST,O
sent: 3823,gabbar singh tax,O
sent: 3823,hai,O
sent: 3823,lekin,O
sent: 3823,unko,O
sent: 3823,yeh,O
sent: 3823,nhi,O
sent: 3823,pata,O
sent: 3823,ki...,O
sent: 3823,aaj,O
sent: 3823,ka,O
sent: 3823,jo,O
sent: 3823,gabbar,B-PERSON
sent: 3823,hai,O
sent: 3823,woh,O
sent: 3823,corruption,O
sent: 3823,khatam,O
sent: 3823,karne,O
sent: 3823,aya,O
sent: 3823,hai,O
sent: 3823,#GujaratElections2017,O
sent: 3823,#NaredraModiJindabad,O
sent: 3823,#GST,O
sent: 3824,You,O
sent: 3824,Are,O
sent: 3824,Absolutely,O
sent: 3824,right,O
sent: 3824,Jab,O
sent: 3824,se,O
sent: 3824,@BJP4India,O
sent: 3824,ayi,O
sent: 3824,hai,O
sent: 3824,tab,O
sent: 3824,se,O
sent: 3824,desh,B-ORGANISATION
sent: 3824,ke,O
sent: 3824,janta,O
sent: 3824,paresan,O
sent: 3824,hai,O
sent: 3824,kabhi,O
sent: 3824,#DeMonetisation,O
sent: 3824,kabhi,O
sent: 3824,#GST,O
sent: 3824,bas,O
sent: 3824,lout,O
sent: 3824,loo,O
sent: 3824,har,O
sent: 3824,angel,O
sent: 3824,se,O
sent: 3825,#Chhattisgarh,O
sent: 3825,#IndiaWithRahulGandhi,O
sent: 3826,Abhi,O
sent: 3826,to,O
sent: 3826,Laxmi,B-PERSON
sent: 3826,kamal,I-PERSON
sent: 3826,ke,O
sent: 3826,phool,O
sent: 3826,par,O
sent: 3826,baith,O
sent: 3826,kar,O
sent: 3826,jaa,O
sent: 3826,rahi,O
sent: 3826,"hai',",O
sent: 3826,aa,O
sent: 3826,nahi,O
sent: 3826,rahi.,O
sent: 3826,#GST,O
sent: 3826,#JoblessGrowth,O
sent: 3826,#DeMonetisation,O
sent: 3827,kuchh,O
sent: 3827,log,O
sent: 3827,#Demonetization,O
sent: 3827,aur,O
sent: 3827,#GST,O
sent: 3827,policies,O
sent: 3827,ka,O
sent: 3827,virodh,O
sent: 3827,kiye,O
sent: 3827,to,O
sent: 3827,unko,O
sent: 3827,corrupt,O
sent: 3827,bola,O
sent: 3827,jaa,O
sent: 3827,raha,O
sent: 3827,thaa-aap,O
sent: 3827,mera,O
sent: 3827,IT,O
sent: 3827,dues,O
sent: 3827,check,O
sent: 3827,karwalo,O
sent: 3827,pata,O
sent: 3827,chal,O
sent: 3827,jayega,O
sent: 3827,Virodh,O
sent: 3827,karna,O
sent: 3827,to,O
sent: 3827,democracy,O
sent: 3827,ka,O
sent: 3827,hissa,O
sent: 3827,hai,O
sent: 3827,phir,O
sent: 3827,"sarkar,",B-ORGANISATION
sent: 3827,#BJP,O
sent: 3827,aur,O
sent: 3827,#bhakt,O
sent: 3827,virodh,O
sent: 3827,ka,O
sent: 3827,jamkar,O
sent: 3827,kyo,O
sent: 3827,virodh,O
sent: 3827,kar,O
sent: 3827,rahe,O
sent: 3827,hain,O
sent: 3827,?,O
sent: 3828,Mitronnnnnnn,O
sent: 3828,..,O
sent: 3828,y,O
sent: 3828,word,O
sent: 3828,use,O
sent: 3828,na,O
sent: 3828,kara,O
sent: 3828,....,O
sent: 3828,kuch,O
sent: 3828,#notebandi,O
sent: 3828,wali,O
sent: 3828,feeling,O
sent: 3828,aati,O
sent: 3828,hai,O
sent: 3828,!,O
sent: 3829,2G,O
sent: 3829,",",O
sent: 3829,coal,O
sent: 3829,",",O
sent: 3829,CWG,O
sent: 3829,",",O
sent: 3829,NH,O
sent: 3829,",",O
sent: 3829,adarsh,O
sent: 3829,",",O
sent: 3829,Jab,O
sent: 3829,Scam,O
sent: 3829,Ho,O
sent: 3829,rahe,O
sent: 3829,the,O
sent: 3829,Tab,O
sent: 3829,MMS,B-PERSON
sent: 3829,Ji,I-PERSON
sent: 3829,Silent,O
sent: 3829,the,O
sent: 3829,",",O
sent: 3829,ager,O
sent: 3829,Khud,O
sent: 3829,Kuch,O
sent: 3829,kia,O
sent: 3829,hota,O
sent: 3829,Note,O
sent: 3829,Ban,O
sent: 3829,Ki,O
sent: 3829,Zaroorat,O
sent: 3829,Na,O
sent: 3829,hoti...,O
sent: 3830,Ye,O
sent: 3830,khushi,O
sent: 3830,ki,O
sent: 3830,baat,O
sent: 3830,"hai,",O
sent: 3830,saare,O
sent: 3830,mulk,O
sent: 3830,ke,O
sent: 3830,liye,O
sent: 3830,faayeda,O
sent: 3830,pahunchega:,O
sent: 3830,Himachal,B-PLACE
sent: 3830,Pradesh,I-PLACE
sent: 3830,CM,O
sent: 3830,#VirbhadraSingh,O
sent: 3830,on,O
sent: 3830,state,O
sent: 3830,assembly,O
sent: 3830,passing,O
sent: 3830,#GST,O
sent: 3831,sarkari,O
sent: 3831,suvidhaon,O
sent: 3831,ko,O
sent: 3831,bhi,O
sent: 3831,#gst,O
sent: 3831,ke,O
sent: 3831,daayare,O
sent: 3831,me,O
sent: 3831,laya,O
sent: 3831,jaaye,O
sent: 3831,govt,B-ORGANISATION
sent: 3831,agar,O
sent: 3831,suvdhayen,O
sent: 3831,nahi,O
sent: 3831,de,O
sent: 3831,pati,O
sent: 3831,hai,O
sent: 3831,to,O
sent: 3831,aam,O
sent: 3831,janta,O
sent: 3831,ka,O
sent: 3831,tax,O
sent: 3831,#refund,O
sent: 3831,kare,O
sent: 3831,@PMOIndia,O
sent: 3832,#GST,O
sent: 3832,Registration,O
sent: 3832,be,O
sent: 3832,karna,O
sent: 3832,baaki,O
sent: 3832,"hai,",O
sent: 3832,Aur,O
sent: 3832,Duniya,O
sent: 3832,45,O
sent: 3832,din,O
sent: 3832,baad,O
sent: 3832,saaf,O
sent: 3832,hone,O
sent: 3832,wala..,O
sent: 3832,kya,O
sent: 3832,karu..??,O
sent: 3832,#GSThelpdesk,O
sent: 3833,#GST,O
sent: 3833,Lagu,O
sent: 3833,ho,O
sent: 3833,jane,O
sent: 3833,k,O
sent: 3833,Karan,O
sent: 3833,#GujaratRSPolls,O
sent: 3833,me,O
sent: 3833,#MLA,O
sent: 3833,successfully,O
sent: 3833,nahi,O
sent: 3833,kharede,O
sent: 3833,Jasaje,O
sent: 3833,Nateejatan,O
sent: 3833,#AhmedPatel,O
sent: 3833,ko,O
sent: 3833,rokne,O
sent: 3833,me,O
sent: 3833,#Amitshah,O
sent: 3833,Bakaam,O
sent: 3833,rahe.,O
sent: 3834,In,O
sent: 3834,"1942,",O
sent: 3834,call,O
sent: 3834,was,O
sent: 3834,karenge,O
sent: 3834,ya,O
sent: 3834,"marenge',",O
sent: 3834,#today,O
sent: 3834,it's,O
sent: 3834,karenge,O
sent: 3834,aur,O
sent: 3834,kar,O
sent: 3834,ke,O
sent: 3834,rahenge':,O
sent: 3834,#PMModi,O
sent: 3835,#GST,O
sent: 3836,Lekin,O
sent: 3836,iska,O
sent: 3836,kya,O
sent: 3836,"kare,",O
sent: 3836,Yeh,O
sent: 3836,aadmi,O
sent: 3836,#GST,O
sent: 3836,ke,O
sent: 3836,virodh,O
sent: 3836,mein,O
sent: 3836,baat,O
sent: 3836,kar,O
sent: 3836,raha,O
sent: 3836,hai.,O
sent: 3836,Bataye,O
sent: 3836,Asmaji,B-PERSON
sent: 3836,please.,O
sent: 3837,Note,O
sent: 3837,phenk,O
sent: 3837,k,O
sent: 3837,koyi,O
sent: 3837,bhi,O
sent: 3837,Election,O
sent: 3837,Jeet,O
sent: 3837,Sakta,O
sent: 3837,hain,O
sent: 3837,..,O
sent: 3837,But,O
sent: 3837,...,O
sent: 3837,#Notebandi,O
sent: 3837,Karke,O
sent: 3837,Ek,O
sent: 3837,hi,O
sent: 3837,Insaan,O
sent: 3837,Election,O
sent: 3837,Jeet,O
sent: 3837,Sakta,O
sent: 3837,hai,O
sent: 3837,..,O
sent: 3837,Woh,O
sent: 3837,hai,O
sent: 3837,#NarendraModi,O
sent: 3837,ji,I-PERSON
sent: 3837,#GujaratVerdict,O
sent: 3837,#thoughtoftheday,O
sent: 3837,#GujaratElection2017,O
sent: 3837,#HimachalVerdict,O
sent: 3837,#GujaratResults,O
sent: 3838,Kyun,O
sent: 3838,@StarPlus,O
sent: 3838,ji,I-ORGANISATION
sent: 3838,personally,O
sent: 3838,shadi,O
sent: 3838,karne,O
sent: 3838,ke,O
sent: 3838,liye,O
sent: 3838,budget,O
sent: 3838,nahi,O
sent: 3838,hai,O
sent: 3838,kya,O
sent: 3838,ya,O
sent: 3838,#GST,O
sent: 3838,lag,O
sent: 3838,raha,O
sent: 3838,hai,O
sent: 3838,#Ishqbaaaz,O
sent: 3839,#GST,O
sent: 3839,k,O
sent: 3839,bad,O
sent: 3839,to,O
sent: 3839,aisa,O
sent: 3839,lag,O
sent: 3839,rha,O
sent: 3839,he,O
sent: 3839,ki,O
sent: 3839,restaurant,O
